# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	U_converged             	epsilon_solver          	epsilon_initial         	epsilon_final           	epsilon_iters           	epsilon_converged       	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
7.4                     	smoothSolver	7.2114600000000001e-02	3.3631099999999997e-02	1000	5.4421299999999999e-03	8.5449800000000006e-06	8	false	smoothSolver	1.5839499999999999e-02	9.6867500000000000e-06	45	true	smoothSolver	2.2389200000000001e-02	9.9589000000000005e-06	27	true	GAMG	1.5031900000000001e-01	1.0990400000000001e-02	1	true
7.405                   	smoothSolver	7.8122499999999997e-02	3.2731900000000001e-02	1000	6.9649400000000002e-03	8.0633699999999993e-06	8	false	smoothSolver	1.5831000000000001e-02	9.6825600000000000e-06	45	true	smoothSolver	2.2389099999999999e-02	9.3500899999999998e-06	30	true	GAMG	5.3490599999999999e-01	2.9141700000000000e-02	1	true
7.41                    	smoothSolver	7.4664700000000001e-02	3.3911200000000002e-02	1000	4.8289300000000004e-03	9.4636700000000001e-06	8	false	smoothSolver	1.6959599999999998e-02	9.7623999999999999e-06	46	true	smoothSolver	2.2389500000000000e-02	9.4429599999999998e-06	25	true	GAMG	1.3996200000000000e-01	9.8249400000000008e-03	1	true
7.415                   	smoothSolver	7.5711200000000006e-02	3.3993200000000001e-02	1000	6.8076600000000001e-03	5.5986500000000002e-06	9	false	smoothSolver	1.7418500000000000e-02	9.4201100000000005e-06	47	true	smoothSolver	2.2389500000000000e-02	9.5851599999999999e-06	34	true	GAMG	1.3761399999999999e-01	9.6461199999999993e-03	1	true
7.42                    	smoothSolver	7.3012300000000002e-02	3.6207299999999998e-02	1000	5.5641800000000002e-03	5.9806000000000000e-06	9	false	smoothSolver	1.6500200000000000e-02	9.4626800000000003e-06	46	true	smoothSolver	2.2389800000000001e-02	9.7437999999999998e-06	22	true	GAMG	1.3893500000000000e-01	1.0295500000000001e-02	1	true
7.425                   	smoothSolver	7.5368500000000005e-02	3.7096600000000000e-02	1000	5.4270300000000002e-03	5.2148300000000000e-06	9	false	smoothSolver	1.7345400000000000e-02	9.9613200000000004e-06	46	true	smoothSolver	2.2390000000000000e-02	9.9617399999999993e-06	31	true	GAMG	1.4734700000000001e-01	9.6063999999999993e-03	1	true
7.43                    	smoothSolver	7.9128799999999999e-02	3.0847400000000001e-02	1000	6.1849699999999997e-03	8.1761199999999992e-06	8	false	smoothSolver	1.7438100000000002e-02	9.4181299999999992e-06	47	true	smoothSolver	2.2390500000000001e-02	9.3497600000000004e-06	32	true	GAMG	2.3985100000000001e-01	1.6681300000000000e-02	1	true
7.435                   	smoothSolver	6.5826200000000001e-02	3.6730100000000002e-02	1000	6.1455399999999997e-03	5.1799000000000002e-06	9	false	smoothSolver	1.5542600000000000e-02	9.5160100000000007e-06	45	true	smoothSolver	2.2390500000000001e-02	9.8908199999999999e-06	23	true	GAMG	1.3570599999999999e-01	1.1669000000000001e-02	1	true
7.44                    	smoothSolver	7.2625499999999996e-02	3.2389500000000002e-02	1000	5.4166700000000002e-03	4.6052100000000002e-06	9	false	smoothSolver	1.5988499999999999e-02	9.7993999999999997e-06	45	true	smoothSolver	2.2390899999999998e-02	9.7966899999999999e-06	34	true	GAMG	1.3683100000000001e-01	1.1068100000000001e-02	1	true
7.445                   	smoothSolver	7.4568599999999999e-02	3.6894099999999999e-02	1000	4.4756800000000001e-03	8.5554100000000001e-06	8	false	smoothSolver	1.6138400000000001e-02	9.9080000000000007e-06	45	true	smoothSolver	2.2391000000000001e-02	9.1830399999999994e-06	22	true	GAMG	1.4405899999999999e-01	9.7394700000000001e-03	1	true
7.45                    	smoothSolver	6.6815399999999997e-02	3.5162199999999998e-02	1000	4.1335900000000004e-03	8.2805600000000006e-06	8	false	smoothSolver	1.6691399999999999e-02	9.6299599999999999e-06	46	true	smoothSolver	2.2391600000000001e-02	9.5587299999999992e-06	36	true	GAMG	1.3851900000000000e-01	9.4800200000000005e-03	1	true
7.455                   	smoothSolver	7.4222200000000002e-02	3.7133500000000000e-02	1000	4.8803199999999996e-03	7.0912000000000000e-06	8	false	smoothSolver	1.6529599999999998e-02	9.5230899999999997e-06	46	true	smoothSolver	2.2391899999999999e-02	9.4664899999999992e-06	27	true	GAMG	2.0176800000000000e-01	1.2669200000000000e-02	1	true
7.46                    	smoothSolver	7.0131799999999994e-02	3.7595299999999998e-02	1000	4.6165700000000004e-03	8.6890200000000007e-06	8	false	smoothSolver	1.6414000000000002e-02	9.4328400000000000e-06	46	true	smoothSolver	2.2391899999999999e-02	9.7138199999999998e-06	36	true	GAMG	1.3367999999999999e-01	1.0554300000000001e-02	1	true
7.465                   	smoothSolver	8.0083000000000001e-02	3.5697899999999998e-02	1000	4.8571700000000001e-03	8.4486099999999997e-06	8	false	smoothSolver	1.6844899999999999e-02	9.7130600000000008e-06	46	true	smoothSolver	2.2392300000000000e-02	9.2895499999999999e-06	21	true	GAMG	1.3971100000000000e-01	9.8624100000000003e-03	1	true
7.47                    	smoothSolver	7.6214699999999996e-02	3.7169300000000002e-02	1000	5.2629799999999996e-03	9.9737599999999999e-06	8	false	smoothSolver	1.6606599999999999e-02	9.5991799999999998e-06	46	true	smoothSolver	2.2392200000000001e-02	9.6387199999999994e-06	37	true	GAMG	1.3154099999999999e-01	9.2018199999999994e-03	1	true
7.475                   	smoothSolver	7.1150099999999994e-02	3.6516600000000003e-02	1000	4.5184600000000002e-03	8.5452299999999995e-06	8	false	smoothSolver	1.7010899999999999e-02	9.8979500000000007e-06	46	true	smoothSolver	2.2392800000000001e-02	9.4179199999999998e-06	38	true	GAMG	1.3912900000000000e-01	9.5360400000000008e-03	1	true
7.48                    	smoothSolver	8.3683800000000003e-02	3.2393800000000000e-02	1000	7.3589600000000003e-03	7.1720100000000000e-06	8	false	smoothSolver	1.6314100000000002e-02	9.5560199999999994e-06	46	true	smoothSolver	2.2393000000000000e-02	9.7198400000000008e-06	23	true	GAMG	5.7043200000000005e-01	3.2120400000000000e-02	1	true
7.485                   	smoothSolver	6.9692100000000007e-02	3.4613300000000000e-02	1000	4.9915100000000002e-03	8.4431000000000005e-06	8	false	smoothSolver	1.6896399999999999e-02	9.9696099999999992e-06	46	true	smoothSolver	2.2393199999999999e-02	9.4261299999999998e-06	32	true	GAMG	1.3252100000000000e-01	9.1331099999999998e-03	1	true
7.49                    	smoothSolver	7.4027499999999996e-02	3.7902199999999997e-02	1000	5.7813099999999996e-03	8.4210100000000002e-06	8	false	smoothSolver	1.7317500000000000e-02	9.6800900000000000e-06	47	true	smoothSolver	2.2393600000000000e-02	9.7627299999999993e-06	23	true	GAMG	1.4132700000000001e-01	9.3451100000000002e-03	1	true
7.495                   	smoothSolver	7.5050500000000006e-02	3.7114000000000001e-02	1000	5.4367599999999997e-03	9.3924599999999992e-06	8	false	smoothSolver	1.6487700000000001e-02	9.8900700000000000e-06	46	true	smoothSolver	2.2393699999999999e-02	9.3587099999999997e-06	35	true	GAMG	1.3233400000000001e-01	9.3702700000000000e-03	1	true
7.5                     	smoothSolver	7.6291999999999999e-02	3.4765699999999997e-02	1000	4.8179900000000003e-03	8.7338999999999995e-06	8	false	smoothSolver	1.7130900000000001e-02	9.7215399999999994e-06	47	true	smoothSolver	2.2394299999999999e-02	9.8839399999999998e-06	32	true	GAMG	1.3565400000000000e-01	8.4460000000000004e-03	1	true
7.505                   	smoothSolver	9.9818399999999996e-01	5.5594699999999997e-01	1000	9.9682800000000005e-01	7.4922799999999997e-06	14	false	smoothSolver	1.6742699999999999e-02	9.5211699999999992e-06	47	true	smoothSolver	2.2394500000000001e-02	9.6599500000000006e-06	26	true	GAMG	7.6639599999999997e-01	4.7036000000000001e-02	1	true
7.51                    	smoothSolver	5.0637299999999996e-01	2.7351999999999999e-01	1000	5.4824799999999996e-01	5.3201000000000001e-06	14	false	smoothSolver	1.6086900000000001e-02	9.7342499999999992e-06	46	true	smoothSolver	2.2394799999999999e-02	9.6663400000000004e-06	38	true	GAMG	6.2469799999999998e-01	6.1962299999999998e-02	1	true
7.515                   	smoothSolver	4.8116599999999998e-01	2.2250300000000001e-01	1000	6.5116900000000000e-01	7.1385200000000001e-06	14	false	smoothSolver	1.6756000000000000e-02	9.5105800000000003e-06	47	true	smoothSolver	2.2395300000000000e-02	9.4379699999999997e-06	27	true	GAMG	5.3340299999999996e-01	5.0164700000000000e-02	1	true
7.52                    	smoothSolver	4.1901800000000000e-01	2.0869599999999999e-01	1000	5.2283800000000002e-01	8.6409500000000007e-06	14	false	smoothSolver	1.7393800000000001e-02	9.8480100000000003e-06	47	true	smoothSolver	2.2395200000000001e-02	9.8935999999999996e-06	35	true	GAMG	5.5231100000000000e-01	5.4001300000000002e-02	1	true
7.525                   	smoothSolver	3.9178200000000002e-01	2.1074000000000001e-01	1000	3.6297400000000002e-01	5.4882100000000001e-06	14	false	smoothSolver	1.6517400000000002e-02	9.8909000000000005e-06	46	true	smoothSolver	2.2395900000000000e-02	9.6746900000000000e-06	39	true	GAMG	4.9833800000000000e-01	3.4136600000000003e-02	1	true
7.53                    	smoothSolver	3.2060100000000002e-01	1.6413500000000000e-01	1000	2.7526499999999998e-01	9.8116200000000008e-06	13	false	smoothSolver	1.6633400000000000e-02	9.9011900000000003e-06	46	true	smoothSolver	2.2396099999999999e-02	9.6856999999999994e-06	39	true	GAMG	9.9624999999999997e-01	6.2188199999999999e-02	1	true
7.535                   	smoothSolver	3.4336100000000003e-01	1.6881800000000000e-01	1000	2.2649300000000000e-01	7.3215799999999998e-06	13	false	smoothSolver	1.7649600000000001e-02	9.8459599999999992e-06	47	true	smoothSolver	2.2396599999999999e-02	9.4777900000000003e-06	33	true	GAMG	6.2295100000000003e-01	3.9329799999999998e-02	1	true
7.54                    	smoothSolver	3.4881299999999998e-01	1.7015200000000000e-01	1000	3.1915800000000000e-01	4.2997300000000001e-06	14	false	smoothSolver	1.6153600000000001e-02	9.5517300000000008e-06	46	true	smoothSolver	2.2396800000000001e-02	9.9189099999999999e-06	31	true	GAMG	5.7518499999999995e-01	4.2883400000000002e-02	1	true
7.545                   	smoothSolver	3.3858300000000002e-01	1.6606799999999999e-01	1000	3.3125800000000000e-01	4.6356100000000000e-06	14	false	smoothSolver	1.6083099999999999e-02	9.4955900000000003e-06	46	true	smoothSolver	2.2397199999999999e-02	9.8858900000000007e-06	32	true	GAMG	4.6801399999999999e-01	3.6856300000000002e-02	1	true
7.55                    	smoothSolver	3.1465799999999999e-01	1.5026800000000001e-01	1000	2.4105499999999999e-01	8.2437000000000004e-06	13	false	smoothSolver	1.7147699999999998e-02	9.5214699999999998e-06	47	true	smoothSolver	2.2397299999999998e-02	9.2649800000000005e-06	29	true	GAMG	5.5774699999999999e-01	4.7520600000000003e-02	1	true
7.555                   	smoothSolver	3.0858900000000000e-01	1.3517199999999999e-01	1000	2.6579500000000000e-01	8.7910400000000005e-06	13	false	smoothSolver	1.5857500000000000e-02	9.9489400000000000e-06	45	true	smoothSolver	2.2397400000000001e-02	9.6079100000000006e-06	35	true	GAMG	5.5484800000000001e-01	4.4826199999999997e-02	1	true
7.56                    	smoothSolver	3.2070900000000002e-01	1.5227499999999999e-01	1000	2.2251199999999999e-01	7.1048700000000000e-06	13	false	smoothSolver	1.6267299999999998e-02	9.6176400000000003e-06	46	true	smoothSolver	2.2397899999999998e-02	9.5396499999999994e-06	33	true	GAMG	5.1282600000000000e-01	4.1680200000000001e-02	1	true
7.565                   	smoothSolver	3.1136300000000000e-01	1.2851399999999999e-01	1000	2.2265199999999999e-01	6.5159900000000001e-06	13	false	smoothSolver	1.5866999999999999e-02	9.9547399999999992e-06	45	true	smoothSolver	2.2398200000000000e-02	9.6302699999999995e-06	32	true	GAMG	5.1182799999999995e-01	3.3313000000000002e-02	1	true
7.57                    	smoothSolver	2.8923599999999999e-01	1.3879400000000000e-01	1000	2.4321699999999999e-01	6.9273900000000001e-06	13	false	smoothSolver	1.6614400000000001e-02	9.8052500000000007e-06	46	true	smoothSolver	2.2398299999999999e-02	9.3781999999999994e-06	29	true	GAMG	4.9469900000000000e-01	3.1580999999999998e-02	1	true
7.575                   	smoothSolver	2.8092400000000001e-01	1.3477800000000001e-01	1000	2.1812899999999999e-01	7.4250899999999996e-06	13	false	smoothSolver	1.6722299999999999e-02	9.8817299999999993e-06	46	true	smoothSolver	2.2398399999999999e-02	9.9638400000000005e-06	31	true	GAMG	4.8941200000000001e-01	2.9946500000000001e-02	1	true
7.58                    	smoothSolver	2.5834400000000002e-01	1.3564300000000001e-01	1000	2.1645600000000001e-01	6.1033100000000004e-06	13	false	smoothSolver	1.5965699999999999e-02	9.9916799999999999e-06	45	true	smoothSolver	2.2399100000000002e-02	9.7857000000000002e-06	34	true	GAMG	4.6083000000000002e-01	3.2070399999999999e-02	1	true
7.585                   	smoothSolver	2.6842400000000000e-01	1.1918200000000000e-01	1000	1.7279500000000000e-01	5.5442999999999996e-06	13	false	smoothSolver	1.5979100000000000e-02	9.4593900000000006e-06	46	true	smoothSolver	2.2399400000000000e-02	9.7855600000000005e-06	28	true	GAMG	4.2811399999999999e-01	2.7351799999999999e-02	1	true
7.59                    	smoothSolver	2.6705400000000001e-01	1.2367100000000000e-01	1000	2.4691199999999999e-01	6.8755399999999999e-06	13	false	smoothSolver	1.5735900000000001e-02	9.8875899999999993e-06	45	true	smoothSolver	2.2399599999999999e-02	9.7777100000000003e-06	38	true	GAMG	4.7843999999999998e-01	3.8356700000000001e-02	1	true
7.595                   	smoothSolver	2.8005600000000003e-01	1.4037100000000000e-01	1000	2.9470600000000002e-01	5.2188400000000002e-06	13	false	smoothSolver	1.7337200000000001e-02	9.6753300000000008e-06	47	true	smoothSolver	2.2400099999999999e-02	9.4500600000000001e-06	28	true	GAMG	4.3229499999999998e-01	3.3399499999999999e-02	1	true
7.6                     	smoothSolver	2.6165600000000000e-01	1.3472500000000001e-01	1000	1.8021300000000001e-01	6.2222399999999997e-06	13	false	smoothSolver	1.6649600000000001e-02	9.8719600000000003e-06	46	true	smoothSolver	2.2400199999999999e-02	9.8002600000000006e-06	42	true	GAMG	4.6720299999999998e-01	3.5395599999999999e-02	1	true
7.605                   	smoothSolver	2.1707799999999999e-01	1.2568900000000000e-01	1000	1.8996499999999999e-01	5.7350600000000001e-06	13	false	smoothSolver	1.6177199999999999e-02	9.5691900000000008e-06	46	true	smoothSolver	2.2400699999999999e-02	9.1146099999999998e-06	21	true	GAMG	9.9718300000000004e-01	5.2797700000000003e-02	1	true
7.61                    	smoothSolver	2.3976200000000000e-01	1.2239700000000001e-01	1000	1.6944000000000001e-01	6.1040000000000003e-06	13	false	smoothSolver	1.6509300000000001e-02	9.7573000000000006e-06	46	true	smoothSolver	2.2400699999999999e-02	9.7157099999999999e-06	38	true	GAMG	4.3716600000000000e-01	3.3048300000000003e-02	1	true
7.615                   	smoothSolver	2.7072000000000002e-01	1.2844400000000000e-01	1000	1.6539100000000001e-01	9.8112599999999993e-06	12	false	smoothSolver	1.7328099999999999e-02	9.6615000000000006e-06	47	true	smoothSolver	2.2401200000000000e-02	9.1169000000000008e-06	20	true	GAMG	5.2618600000000004e-01	3.7345200000000002e-02	1	true
7.62                    	smoothSolver	2.3104700000000000e-01	1.1318499999999999e-01	1000	1.7403199999999999e-01	5.6164400000000004e-06	13	false	smoothSolver	1.5806600000000001e-02	9.9546699999999993e-06	45	true	smoothSolver	2.2401600000000001e-02	9.8712800000000001e-06	41	true	GAMG	5.0227599999999994e-01	3.1987599999999998e-02	1	true
7.625                   	smoothSolver	2.4461700000000000e-01	1.0613400000000001e-01	1000	1.7127899999999999e-01	5.0983599999999999e-06	13	false	smoothSolver	1.6117800000000002e-02	9.5845900000000007e-06	46	true	smoothSolver	2.2402200000000001e-02	9.9443299999999994e-06	39	true	GAMG	4.4017000000000001e-01	3.1880899999999997e-02	1	true
7.63                    	smoothSolver	2.3751300000000000e-01	1.1271200000000001e-01	1000	1.8805100000000000e-01	4.7862400000000003e-06	13	false	smoothSolver	1.5758800000000000e-02	9.9360799999999999e-06	45	true	smoothSolver	2.2402399999999999e-02	9.2935000000000000e-06	30	true	GAMG	9.9713600000000002e-01	5.9753599999999997e-02	1	true
7.635                   	smoothSolver	2.7785799999999999e-01	1.3247300000000001e-01	1000	2.3838100000000001e-01	5.6549099999999997e-06	13	false	smoothSolver	1.6358500000000002e-02	9.7135699999999992e-06	46	true	smoothSolver	2.2402800000000000e-02	9.5141700000000008e-06	35	true	GAMG	4.2144599999999999e-01	3.1829900000000001e-02	1	true
7.64                    	smoothSolver	2.3845400000000000e-01	1.1763500000000000e-01	1000	1.4655099999999999e-01	9.9684900000000005e-06	12	false	smoothSolver	1.6848200000000001e-02	9.4257500000000003e-06	47	true	smoothSolver	2.2402800000000000e-02	9.7520000000000008e-06	37	true	GAMG	4.3469700000000000e-01	2.8274600000000000e-02	1	true
7.645                   	smoothSolver	2.5005300000000003e-01	1.1806600000000000e-01	1000	2.1884999999999999e-01	4.5999099999999996e-06	13	false	smoothSolver	1.6932099999999999e-02	9.4508699999999992e-06	47	true	smoothSolver	2.2403699999999999e-02	9.5549299999999993e-06	35	true	GAMG	4.3580200000000002e-01	3.2668999999999997e-02	1	true
7.65                    	smoothSolver	2.3259299999999999e-01	1.0873700000000000e-01	1000	1.4864700000000000e-01	4.9420700000000001e-06	13	false	smoothSolver	1.6854600000000001e-02	9.4225100000000007e-06	47	true	smoothSolver	2.2404000000000000e-02	9.6663999999999995e-06	34	true	GAMG	4.1773800000000000e-01	2.9483599999999999e-02	1	true
7.655                   	smoothSolver	2.1279899999999999e-01	1.0632500000000000e-01	1000	1.8689700000000001e-01	4.3571100000000000e-06	13	false	smoothSolver	1.7708600000000001e-02	9.8520600000000007e-06	47	true	smoothSolver	2.2404400000000001e-02	9.7136600000000004e-06	28	true	GAMG	3.9858199999999999e-01	2.8314300000000001e-02	1	true
7.66                    	smoothSolver	2.1002000000000001e-01	9.7239699999999998e-02	1000	1.7958299999999999e-01	8.7985900000000001e-06	12	false	smoothSolver	1.5424100000000000e-02	9.6538200000000003e-06	45	true	smoothSolver	2.2404600000000000e-02	9.4806000000000003e-06	30	true	GAMG	4.0651900000000002e-01	2.4630099999999999e-02	1	true
7.665                   	smoothSolver	2.1116799999999999e-01	9.3287400000000006e-02	1000	1.3031300000000001e-01	9.7966399999999998e-06	12	false	smoothSolver	1.5718599999999999e-02	9.7668799999999999e-06	45	true	smoothSolver	2.2405300000000000e-02	9.8894200000000003e-06	35	true	GAMG	3.8844800000000002e-01	2.5922600000000001e-02	1	true
7.67                    	smoothSolver	1.9072200000000000e-01	9.0448700000000007e-02	1000	1.2047099999999999e-01	9.7435799999999996e-06	12	false	smoothSolver	1.6097700000000000e-02	9.9628400000000000e-06	45	true	smoothSolver	2.2405399999999999e-02	9.4801900000000005e-06	38	true	GAMG	3.3867999999999998e-01	2.6492600000000002e-02	1	true
